,Season,Round,Circuit,Weather,Rainfall,Driver,Team,Grid_Position,Finishing_Position,Q1,Q2,Q3
678,2019,13,Spa-Francorchamps,17.4,0,GIO,Alfa Romeo Racing,18,18,105.637,1000,1000
679,2019,13,Spa-Francorchamps,17.4,0,SAI,McLaren,15,19,106.507,1000,1000
680,2019,13,Spa-Francorchamps,17.4,0,VER,Red Bull Racing,5,20,104.622,104.132,103.69
681,2019,14,Monza,21.0972973,0,LEC,Ferrari,1,1,80.126,79.553,79.307
682,2019,14,Monza,21.0972973,0,BOT,Mercedes,3,2,80.156,80.018,79.354
683,2019,14,Monza,21.0972973,0,HAM,Mercedes,2,3,80.27199999999999,79.464,79.346
684,2019,14,Monza,21.0972973,0,RIC,Renault,5,4,80.374,79.833,79.839
685,2019,14,Monza,21.0972973,0,HUL,Renault,6,5,80.155,80.275,80.049
686,2019,14,Monza,21.0972973,0,ALB,Red Bull Racing,8,6,80.382,80.021,1000
687,2019,14,Monza,21.0972973,0,PER,Racing Point,18,7,81.291,1000,1000
688,2019,14,Monza,21.0972973,0,VER,Red Bull Racing,19,8,1000,1000,1000
689,2019,14,Monza,21.0972973,0,GIO,Alfa Romeo Racing,10,9,80.657,80.517,1000
690,2019,14,Monza,21.0972973,0,NOR,McLaren,16,10,80.646,81.068,1000
691,2019,14,Monza,21.0972973,0,GAS,Toro Rosso,17,11,80.508,81.125,1000
692,2019,14,Monza,21.0972973,0,STR,Racing Point,9,12,80.643,80.498,1000
693,2019,14,Monza,21.0972973,0,VET,Ferrari,4,13,80.378,79.715,79.457
694,2019,14,Monza,21.0972973,0,RUS,Williams,14,14,81.8,1000,1000
695,2019,14,Monza,21.0972973,0,RAI,Alfa Romeo Racing,0,15,80.634,80.515,1000
696,2019,14,Monza,21.0972973,0,GRO,Haas F1 Team,13,16,80.78399999999999,1000,1000
697,2019,14,Monza,21.0972973,0,KUB,Williams,15,17,82.356,1000,1000
698,2019,14,Monza,21.0972973,0,MAG,Haas F1 Team,11,18,80.616,80.615,1000
699,2019,14,Monza,21.0972973,0,KVY,Toro Rosso,12,19,80.723,80.63,1000
700,2019,14,Monza,21.0972973,0,SAI,McLaren,7,20,80.413,80.202,80.455
701,2019,15,Singapore,29.965161290322584,0,VET,Ferrari,3,1,98.374,96.72,96.437
702,2019,15,Singapore,29.965161290322584,0,LEC,Ferrari,1,2,98.01400000000001,96.65,96.217
703,2019,15,Singapore,29.965161290322584,0,VER,Red Bull Racing,4,3,98.53999999999999,97.089,96.813
704,2019,15,Singapore,29.965161290322584,0,HAM,Mercedes,2,4,97.565,96.93299999999999,96.408
705,2019,15,Singapore,29.965161290322584,0,BOT,Mercedes,5,5,97.31700000000001,97.142,97.146
706,2019,15,Singapore,29.965161290322584,0,ALB,Red Bull Racing,6,6,99.106,97.86500000000001,97.411
707,2019,15,Singapore,29.965161290322584,0,NOR,McLaren,9,7,98.606,97.572,98.32900000000001
708,2019,15,Singapore,29.965161290322584,0,GAS,Toro Rosso,11,8,99.08500000000001,98.699,1000
709,2019,15,Singapore,29.965161290322584,0,HUL,Renault,8,9,99.001,98.58,98.26400000000001
710,2019,15,Singapore,29.965161290322584,0,GIO,Alfa Romeo Racing,10,10,99.27199999999999,98.697,1000
711,2019,15,Singapore,29.965161290322584,0,GRO,Haas F1 Team,17,11,100.277,1000,1000
712,2019,15,Singapore,29.965161290322584,0,SAI,McLaren,7,12,98.882,97.982,97.818
713,2019,15,Singapore,29.965161290322584,0,STR,Racing Point,16,13,99.979,1000,1000
714,2019,15,Singapore,29.965161290322584,0,RIC,Renault,20,14,1000,1000,1000
715,2019,15,Singapore,29.965161290322584,0,KVY,Toro Rosso,14,15,99.957,1000,1000
716,2019,15,Singapore,29.965161290322584,0,KUB,Williams,19,16,101.186,1000,1000
717,2019,15,Singapore,29.965161290322584,0,MAG,Haas F1 Team,13,17,99.94200000000001,99.65,1000
718,2019,15,Singapore,29.965161290322584,0,RAI,Alfa Romeo Racing,12,18,99.45400000000001,98.858,1000
719,2019,15,Singapore,29.965161290322584,0,PER,Racing Point,15,19,99.90899999999999,98.52000000000001,1000
720,2019,15,Singapore,29.965161290322584,0,RUS,Williams,18,20,100.86699999999999,1000,1000
721,2019,16,Sochi,22.02977099236641,0,HAM,Mercedes,2,1,93.22999999999999,93.134,92.03
722,2019,16,Sochi,22.02977099236641,0,BOT,Mercedes,4,2,93.413,93.281,92.632
723,2019,16,Sochi,22.02977099236641,0,LEC,Ferrari,1,3,93.613,92.434,91.628
724,2019,16,Sochi,22.02977099236641,0,VER,Red Bull Racing,9,4,93.368,92.634,92.31
725,2019,16,Sochi,22.02977099236641,0,ALB,Red Bull Racing,0,5,99.197,1000,1000
726,2019,16,Sochi,22.02977099236641,0,SAI,McLaren,5,6,94.184,93.807,93.22200000000001
727,2019,16,Sochi,22.02977099236641,0,PER,Racing Point,11,7,94.336,93.958,1000
728,2019,16,Sochi,22.02977099236641,0,NOR,McLaren,7,8,94.201,93.725,93.301
729,2019,16,Sochi,22.02977099236641,0,MAG,Haas F1 Team,13,9,93.88900000000001,94.082,1000
730,2019,16,Sochi,22.02977099236641,0,HUL,Renault,6,10,94.23599999999999,93.898,93.289
731,2019,16,Sochi,22.02977099236641,0,STR,Racing Point,14,11,94.287,94.233,1000
732,2019,16,Sochi,22.02977099236641,0,KVY,Toro Rosso,19,12,99.544,1000,1000
733,2019,16,Sochi,22.02977099236641,0,RAI,Alfa Romeo Racing,15,13,94.84,1000,1000
734,2019,16,Sochi,22.02977099236641,0,GAS,Toro Rosso,16,14,94.456,93.95,1000
735,2019,16,Sochi,22.02977099236641,0,GIO,Alfa Romeo Racing,12,15,94.755,94.037,1000
736,2019,16,Sochi,22.02977099236641,0,KUB,Williams,18,16,96.47399999999999,1000,1000
737,2019,16,Sochi,22.02977099236641,0,RUS,Williams,17,17,95.356,1000,1000
738,2019,16,Sochi,22.02977099236641,0,VET,Ferrari,3,18,93.032,92.536,92.053
739,2019,16,Sochi,22.02977099236641,0,RIC,Renault,10,19,94.138,93.862,93.661
740,2019,16,Sochi,22.02977099236641,0,GRO,Haas F1 Team,8,20,94.283,93.643,93.517
741,2019,17,Suzuka,21.619354838709675,0,BOT,Mercedes,3,1,88.896,87.688,87.293
742,2019,17,Suzuka,21.619354838709675,0,VET,Ferrari,1,2,88.988,88.174,87.064
743,2019,17,Suzuka,21.619354838709675,0,HAM,Mercedes,4,3,88.735,87.826,87.30199999999999
744,2019,17,Suzuka,21.619354838709675,0,ALB,Red Bull Racing,6,4,89.351,88.156,87.851
745,2019,17,Suzuka,21.619354838709675,0,SAI,McLaren,7,5,89.018,88.577,88.304
746,2019,17,Suzuka,21.619354838709675,0,LEC,Ferrari,2,6,88.405,88.179,87.253
747,2019,17,Suzuka,21.619354838709675,0,GAS,Toro Rosso,9,7,89.411,88.779,88.836
748,2019,17,Suzuka,21.619354838709675,0,PER,Racing Point,17,8,90.344,1000,1000
749,2019,17,Suzuka,21.619354838709675,0,STR,Racing Point,12,9,89.594,89.345,1000
750,2019,17,Suzuka,21.619354838709675,0,KVY,Toro Rosso,14,10,89.723,89.563,1000
751,2019,17,Suzuka,21.619354838709675,0,NOR,McLaren,8,11,88.873,88.571,88.464
752,2019,17,Suzuka,21.619354838709675,0,RAI,Alfa Romeo Racing,13,12,89.636,89.358,1000
753,2019,17,Suzuka,21.619354838709675,0,GRO,Haas F1 Team,10,13,89.572,89.144,89.34100000000001
754,2019,17,Suzuka,21.619354838709675,0,GIO,Alfa Romeo Racing,11,14,89.604,89.254,1000
755,2019,17,Suzuka,21.619354838709675,0,MAG,Haas F1 Team,19,15,1000,1000,1000
756,2019,17,Suzuka,21.619354838709675,0,RUS,Williams,18,16,90.364,1000,1000
757,2019,17,Suzuka,21.619354838709675,0,KUB,Williams,0,17,1000,1000,1000
758,2019,17,Suzuka,21.619354838709675,0,VER,Red Bull Racing,5,18,88.754,88.499,87.851
759,2019,17,Suzuka,21.619354838709675,0,RIC,Renault,16,19,89.822,1000,1000
760,2019,17,Suzuka,21.619354838709675,0,HUL,Renault,15,20,89.619,90.112,1000
761,2019,18,Mexico City,23.203030303030303,0,HAM,Mercedes,3,1,76.424,75.721,75.262
762,2019,18,Mexico City,23.203030303030303,0,VET,Ferrari,2,2,76.696,75.914,75.17
763,2019,18,Mexico City,23.203030303030303,0,BOT,Mercedes,6,3,77.062,75.852,75.338
764,2019,18,Mexico City,23.203030303030303,0,LEC,Ferrari,1,4,76.364,76.219,75.024
765,2019,18,Mexico City,23.203030303030303,0,ALB,Red Bull Racing,5,5,76.175,76.574,75.336
766,2019,18,Mexico City,23.203030303030303,0,VER,Red Bull Racing,4,6,75.949,76.136,74.758
767,2019,18,Mexico City,23.203030303030303,0,PER,Racing Point,11,7,77.465,76.687,1000
768,2019,18,Mexico City,23.203030303030303,0,RIC,Renault,13,8,77.27,76.93299999999999,1000
769,2019,18,Mexico City,23.203030303030303,0,GAS,Toro Rosso,10,9,77.065,76.679,76.586
770,2019,18,Mexico City,23.203030303030303,0,HUL,Renault,12,10,77.608,76.885,1000
771,2019,18,Mexico City,23.203030303030303,0,KVY,Toro Rosso,9,11,77.041,76.657,76.469
772,2019,18,Mexico City,23.203030303030303,0,STR,Racing Point,16,12,78.065,1000,1000
773,2019,18,Mexico City,23.203030303030303,0,SAI,McLaren,7,13,77.044,76.267,76.014
774,2019,18,Mexico City,23.203030303030303,0,GIO,Alfa Romeo Racing,15,14,77.794,77.269,1000
775,2019,18,Mexico City,23.203030303030303,0,MAG,Haas F1 Team,17,15,78.436,1000,1000
776,2019,18,Mexico City,23.203030303030303,0,RUS,Williams,19,16,78.82300000000001,1000,1000
777,2019,18,Mexico City,23.203030303030303,0,GRO,Haas F1 Team,18,17,78.599,1000,1000
778,2019,18,Mexico City,23.203030303030303,0,KUB,Williams,20,18,80.179,1000,1000
779,2019,18,Mexico City,23.203030303030303,0,RAI,Alfa Romeo Racing,14,19,77.225,76.967,1000
780,2019,18,Mexico City,23.203030303030303,0,NOR,McLaren,8,20,77.092,76.447,76.322
781,2019,19,Austin,21.475572519083972,0,BOT,Mercedes,1,1,93.75,93.16,92.029
782,2019,19,Austin,21.475572519083972,0,HAM,Mercedes,5,2,93.45400000000001,93.045,92.321
783,2019,19,Austin,21.475572519083972,0,VER,Red Bull Racing,3,3,93.549,93.12,92.096
784,2019,19,Austin,21.475572519083972,0,LEC,Ferrari,4,4,93.988,92.75999999999999,92.137
785,2019,19,Austin,21.475572519083972,0,ALB,Red Bull Racing,6,5,93.98400000000001,92.898,92.548
786,2019,19,Austin,21.475572519083972,0,RIC,Renault,9,6,93.83500000000001,93.608,93.488
787,2019,19,Austin,21.475572519083972,0,NOR,McLaren,8,7,93.35300000000001,93.316,93.175
788,2019,19,Austin,21.475572519083972,0,SAI,McLaren,7,8,93.916,93.422,92.84700000000001
789,2019,19,Austin,21.475572519083972,0,HUL,Renault,11,9,94.092,93.815,1000
790,2019,19,Austin,21.475572519083972,0,PER,Racing Point,0,10,95.80799999999999,1000,1000
791,2019,19,Austin,21.475572519083972,0,RAI,Alfa Romeo Racing,17,11,94.369,1000,1000
792,2019,19,Austin,21.475572519083972,0,KVY,Toro Rosso,13,12,94.138,93.989,1000
793,2019,19,Austin,21.475572519083972,0,STR,Racing Point,14,13,93.92099999999999,94.1,1000
794,2019,19,Austin,21.475572519083972,0,GIO,Alfa Romeo Racing,16,14,94.226,1000,1000
795,2019,19,Austin,21.475572519083972,0,GRO,Haas F1 Team,15,15,94.161,94.158,1000
796,2019,19,Austin,21.475572519083972,0,GAS,Toro Rosso,10,16,93.556,93.715,93.601
797,2019,19,Austin,21.475572519083972,0,RUS,Williams,18,17,95.372,1000,1000
798,2019,19,Austin,21.475572519083972,0,MAG,Haas F1 Team,12,18,93.812,93.979,1000
799,2019,19,Austin,21.475572519083972,0,KUB,Williams,19,19,95.88900000000001,1000,1000
800,2019,19,Austin,21.475572519083972,0,VET,Ferrari,2,20,93.76599999999999,93.782,92.041
801,2019,20,São Paulo,21.016793893129773,0,VER,Red Bull Racing,1,1,68.242,67.503,67.508
802,2019,20,São Paulo,21.016793893129773,0,GAS,Toro Rosso,6,2,68.909,68.77,68.837
803,2019,20,São Paulo,21.016793893129773,0,SAI,McLaren,20,3,1000,1000,1000
804,2019,20,São Paulo,21.016793893129773,0,RAI,Alfa Romeo Racing,8,4,69.276,68.858,68.984
805,2019,20,São Paulo,21.016793893129773,0,GIO,Alfa Romeo Racing,12,5,69.175,68.919,1000
806,2019,20,São Paulo,21.016793893129773,0,RIC,Renault,11,6,69.086,68.903,1000
807,2019,20,São Paulo,21.016793893129773,0,HAM,Mercedes,3,7,68.614,68.088,67.699
808,2019,20,São Paulo,21.016793893129773,0,NOR,McLaren,10,8,68.891,68.868,1000
809,2019,20,São Paulo,21.016793893129773,0,PER,Racing Point,15,9,69.288,69.035,1000
810,2019,20,São Paulo,21.016793893129773,0,KVY,Toro Rosso,16,10,69.32,1000,1000
811,2019,20,São Paulo,21.016793893129773,0,MAG,Haas F1 Team,9,11,68.875,68.803,69.037
812,2019,20,São Paulo,21.016793893129773,0,RUS,Williams,18,12,70.126,1000,1000
813,2019,20,São Paulo,21.016793893129773,0,GRO,Haas F1 Team,7,13,69.197,68.705,68.854
814,2019,20,São Paulo,21.016793893129773,0,ALB,Red Bull Racing,5,14,68.503,68.117,67.935
815,2019,20,São Paulo,21.016793893129773,0,HUL,Renault,13,15,69.05,68.92099999999999,1000
816,2019,20,São Paulo,21.016793893129773,0,KUB,Williams,19,16,70.614,1000,1000
817,2019,20,São Paulo,21.016793893129773,0,VET,Ferrari,2,17,68.556,68.05,67.631
818,2019,20,São Paulo,21.016793893129773,0,LEC,Ferrari,14,18,68.496,67.888,67.728
819,2019,20,São Paulo,21.016793893129773,0,STR,Racing Point,17,19,69.536,1000,1000
820,2019,20,São Paulo,21.016793893129773,0,BOT,Mercedes,4,20,68.545,68.232,67.874
821,2019,21,Yas Island,26.018045112781955,0,HAM,Mercedes,1,1,95.851,95.634,94.779
822,2019,21,Yas Island,26.018045112781955,0,VER,Red Bull Racing,2,2,96.39,96.275,95.13900000000001
823,2019,21,Yas Island,26.018045112781955,0,LEC,Ferrari,3,3,96.47800000000001,95.543,95.219
824,2019,21,Yas Island,26.018045112781955,0,BOT,Mercedes,20,4,96.2,95.674,94.973
825,2019,21,Yas Island,26.018045112781955,0,VET,Ferrari,4,5,96.963,95.786,95.339
826,2019,21,Yas Island,26.018045112781955,0,ALB,Red Bull Racing,5,6,96.102,96.718,95.682
827,2019,21,Yas Island,26.018045112781955,0,PER,Racing Point,10,7,96.961,97.055,1000
828,2019,21,Yas Island,26.018045112781955,0,NOR,McLaren,6,8,97.545,96.76400000000001,96.436
829,2019,21,Yas Island,26.018045112781955,0,KVY,Toro Rosso,13,9,97.68299999999999,97.14099999999999,1000
830,2019,21,Yas Island,26.018045112781955,0,SAI,McLaren,8,10,97.358,96.30799999999999,96.459
831,2019,21,Yas Island,26.018045112781955,0,RIC,Renault,7,11,97.106,96.785,96.456
832,2019,21,Yas Island,26.018045112781955,0,HUL,Renault,9,12,97.506,96.85900000000001,96.71000000000001
833,2019,21,Yas Island,26.018045112781955,0,RAI,Alfa Romeo Racing,17,13,98.38300000000001,1000,1000
834,2019,21,Yas Island,26.018045112781955,0,MAG,Haas F1 Team,14,14,97.71000000000001,97.25399999999999,1000
835,2019,21,Yas Island,26.018045112781955,0,GRO,Haas F1 Team,15,15,98.051,1000,1000
836,2019,21,Yas Island,26.018045112781955,0,GIO,Alfa Romeo Racing,16,16,98.114,1000,1000
837,2019,21,Yas Island,26.018045112781955,0,RUS,Williams,18,17,98.717,1000,1000
838,2019,21,Yas Island,26.018045112781955,0,GAS,Toro Rosso,11,18,97.19800000000001,97.089,1000
839,2019,21,Yas Island,26.018045112781955,0,KUB,Williams,19,19,99.23599999999999,1000,1000
840,2019,21,Yas Island,26.018045112781955,0,STR,Racing Point,12,20,97.52799999999999,97.10300000000001,1000
841,2020,1,Spielberg,28.684166666666666,0,BOT,Mercedes,1,1,64.111,63.015,62.939
842,2020,1,Spielberg,28.684166666666666,0,LEC,Ferrari,7,2,64.5,64.041,63.923
843,2020,1,Spielberg,28.684166666666666,0,NOR,McLaren,3,3,64.606,63.819,63.626
844,2020,1,Spielberg,28.684166666666666,0,HAM,Mercedes,5,4,64.19800000000001,63.096000000000004,62.951
845,2020,1,Spielberg,28.684166666666666,0,SAI,McLaren,8,5,64.537,63.971000000000004,63.971000000000004
846,2020,1,Spielberg,28.684166666666666,0,PER,Racing Point,6,6,64.543,63.86,63.868
847,2020,1,Spielberg,28.684166666666666,0,GAS,AlphaTauri,12,7,64.603,64.305,1000
848,2020,1,Spielberg,28.684166666666666,0,OCO,Renault,14,8,64.93299999999999,64.643,1000
849,2020,1,Spielberg,28.684166666666666,0,GIO,Alfa Romeo Racing,18,9,65.175,1000,1000
850,2020,1,Spielberg,28.684166666666666,0,VET,Ferrari,11,10,64.554,64.206,1000
851,2020,1,Spielberg,28.684166666666666,0,LAT,Williams,20,11,65.757,1000,1000
852,2020,1,Spielberg,28.684166666666666,0,KVY,AlphaTauri,13,12,65.031,64.431,1000
853,2020,1,Spielberg,28.684166666666666,0,ALB,Red Bull Racing,4,13,64.661,63.746,63.868
854,2020,1,Spielberg,28.684166666666666,0,RAI,Alfa Romeo Racing,19,14,65.224,1000,1000
855,2020,1,Spielberg,28.684166666666666,0,RUS,Williams,17,15,65.167,1000,1000
856,2020,1,Spielberg,28.684166666666666,0,GRO,Haas F1 Team,15,16,65.094,64.691,1000
857,2020,1,Spielberg,28.684166666666666,0,MAG,Haas F1 Team,16,17,65.164,1000,1000
858,2020,1,Spielberg,28.684166666666666,0,STR,Racing Point,9,18,64.309,63.955,64.029
859,2020,1,Spielberg,28.684166666666666,0,RIC,Renault,10,19,64.556,64.023,64.239
860,2020,1,Spielberg,28.684166666666666,0,VER,Red Bull Racing,2,20,64.024,64,63.477
861,2020,2,Spielberg,20.822499999999998,0,HAM,Mercedes,1,1,78.188,77.825,79.273
862,2020,2,Spielberg,20.822499999999998,0,BOT,Mercedes,4,2,78.791,78.657,80.701
863,2020,2,Spielberg,20.822499999999998,0,VER,Red Bull Racing,2,3,78.297,77.938,80.489
864,2020,2,Spielberg,20.822499999999998,0,ALB,Red Bull Racing,6,4,80.882,79.014,81.011
865,2020,2,Spielberg,20.822499999999998,0,NOR,McLaren,9,5,78.504,78.44800000000001,80.925
866,2020,2,Spielberg,20.822499999999998,0,PER,Racing Point,17,6,81.607,1000,1000
867,2020,2,Spielberg,20.822499999999998,0,STR,Racing Point,12,7,79.697,79.645,1000
868,2020,2,Spielberg,20.822499999999998,0,RIC,Renault,8,8,79.662,79.229,81.19200000000001
869,2020,2,Spielberg,20.822499999999998,0,SAI,McLaren,3,9,78.59,78.836,80.67099999999999
870,2020,2,Spielberg,20.822499999999998,0,KVY,AlphaTauri,13,10,79.824,79.717,1000
871,2020,2,Spielberg,20.822499999999998,0,RAI,Alfa Romeo Racing,16,11,81.14,1000,1000
872,2020,2,Spielberg,20.822499999999998,0,MAG,Haas F1 Team,15,12,81.14,80.211,1000
873,2020,2,Spielberg,20.822499999999998,0,GRO,Haas F1 Team,0,13,1000,1000,1000
874,2020,2,Spielberg,20.822499999999998,0,GIO,Alfa Romeo Racing,19,14,81.831,1000,1000
875,2020,2,Spielberg,20.822499999999998,0,GAS,AlphaTauri,7,15,80.19200000000001,78.744,81.02799999999999
876,2020,2,Spielberg,20.822499999999998,0,RUS,Williams,11,16,80.382,79.636,1000
877,2020,2,Spielberg,20.822499999999998,0,LAT,Williams,18,17,81.759,1000,1000
878,2020,2,Spielberg,20.822499999999998,0,OCO,Renault,5,18,79.687,78.764,80.922
879,2020,2,Spielberg,20.822499999999998,0,LEC,Ferrari,14,19,80.871,79.628,1000
880,2020,2,Spielberg,20.822499999999998,0,VET,Ferrari,10,20,80.243,79.545,81.651
881,2020,3,Budapest,20.74179104477612,0,HAM,Mercedes,1,1,74.907,74.261,73.447
882,2020,3,Budapest,20.74179104477612,0,VER,Red Bull Racing,7,2,75.495,74.976,74.849
883,2020,3,Budapest,20.74179104477612,0,BOT,Mercedes,2,3,75.474,74.53,73.554
884,2020,3,Budapest,20.74179104477612,0,STR,Racing Point,3,4,74.895,75.176,74.377
885,2020,3,Budapest,20.74179104477612,0,ALB,Red Bull Racing,13,5,75.722,75.715,1000
886,2020,3,Budapest,20.74179104477612,0,VET,Ferrari,5,6,75.455,75.131,74.774
887,2020,3,Budapest,20.74179104477612,0,PER,Racing Point,4,7,74.681,75.394,74.545
888,2020,3,Budapest,20.74179104477612,0,RIC,Renault,11,8,75.848,75.661,1000
889,2020,3,Budapest,20.74179104477612,0,SAI,McLaren,9,9,75.281,75.267,75.027
890,2020,3,Budapest,20.74179104477612,0,MAG,Haas F1 Team,0,10,76.152,1000,1000
891,2020,3,Budapest,20.74179104477612,0,LEC,Ferrari,6,11,75.793,75.006,74.81700000000001
892,2020,3,Budapest,20.74179104477612,0,KVY,AlphaTauri,17,12,76.20400000000001,1000,1000
893,2020,3,Budapest,20.74179104477612,0,NOR,McLaren,8,13,75.444,75.08500000000001,74.966
894,2020,3,Budapest,20.74179104477612,0,OCO,Renault,14,14,75.719,75.742,1000
895,2020,3,Budapest,20.74179104477612,0,RAI,Alfa Romeo Racing,20,15,76.614,1000,1000
896,2020,3,Budapest,20.74179104477612,0,GRO,Haas F1 Team,0,16,76.407,1000,1000
897,2020,3,Budapest,20.74179104477612,0,GIO,Alfa Romeo Racing,19,17,76.506,1000,1000
898,2020,3,Budapest,20.74179104477612,0,RUS,Williams,12,18,75.58500000000001,75.69800000000001,1000
899,2020,3,Budapest,20.74179104477612,0,LAT,Williams,15,19,76.105,76.544,1000
900,2020,3,Budapest,20.74179104477612,0,GAS,AlphaTauri,10,20,75.767,75.508,1000
901,2020,4,Silverstone,21.29140625,0,HAM,Mercedes,1,1,85.9,85.34700000000001,84.303
902,2020,4,Silverstone,21.29140625,0,VER,Red Bull Racing,3,2,86.115,86.144,85.325
903,2020,4,Silverstone,21.29140625,0,LEC,Ferrari,4,3,86.55,86.203,85.42699999999999
904,2020,4,Silverstone,21.29140625,0,RIC,Renault,8,4,86.67699999999999,86.339,86.009
905,2020,4,Silverstone,21.29140625,0,NOR,McLaren,5,5,86.855,86.42,85.782
906,2020,4,Silverstone,21.29140625,0,OCO,Renault,9,6,86.396,86.252,86.209
907,2020,4,Silverstone,21.29140625,0,GAS,AlphaTauri,11,7,86.343,86.501,1000
908,2020,4,Silverstone,21.29140625,0,ALB,Red Bull Racing,12,8,86.565,86.545,1000
909,2020,4,Silverstone,21.29140625,0,STR,Racing Point,6,9,86.243,86.501,85.839
910,2020,4,Silverstone,21.29140625,0,VET,Ferrari,10,10,86.469,86.455,86.339
911,2020,4,Silverstone,21.29140625,0,BOT,Mercedes,2,11,85.801,85.015,84.616
912,2020,4,Silverstone,21.29140625,0,RUS,Williams,20,12,86.732,87.092,1000
913,2020,4,Silverstone,21.29140625,0,SAI,McLaren,7,13,86.715,86.149,85.965
914,2020,4,Silverstone,21.29140625,0,GIO,Alfa Romeo Racing,15,14,87.164,1000,1000
915,2020,4,Silverstone,21.29140625,0,LAT,Williams,18,15,87.705,1000,1000
916,2020,4,Silverstone,21.29140625,0,GRO,Haas F1 Team,17,16,87.643,1000,1000
917,2020,4,Silverstone,21.29140625,0,RAI,Alfa Romeo Racing,16,17,87.366,1000,1000
918,2020,4,Silverstone,21.29140625,0,KVY,AlphaTauri,19,18,86.774,86.744,1000
919,2020,4,Silverstone,21.29140625,0,MAG,Haas F1 Team,14,19,87.158,1000,1000
920,2020,4,Silverstone,21.29140625,0,HUL,Racing Point,13,20,86.327,86.566,1000
921,2020,5,Silverstone,25.287068965517243,0,VER,Red Bull Racing,4,1,87.154,86.779,86.176
922,2020,5,Silverstone,25.287068965517243,0,HAM,Mercedes,2,2,86.818,86.26599999999999,85.217
923,2020,5,Silverstone,25.287068965517243,0,BOT,Mercedes,1,3,86.738,85.785,85.154
924,2020,5,Silverstone,25.287068965517243,0,LEC,Ferrari,8,4,87.42699999999999,86.709,86.614
925,2020,5,Silverstone,25.287068965517243,0,ALB,Red Bull Racing,9,5,87.15299999999999,86.642,86.669
926,2020,5,Silverstone,25.287068965517243,0,STR,Racing Point,6,6,87.187,86.674,86.428
927,2020,5,Silverstone,25.287068965517243,0,HUL,Racing Point,3,7,87.279,86.261,86.082
928,2020,5,Silverstone,25.287068965517243,0,OCO,Renault,14,8,87.27799999999999,87.011,1000
929,2020,5,Silverstone,25.287068965517243,0,NOR,McLaren,10,9,87.217,86.885,86.77799999999999
930,2020,5,Silverstone,25.287068965517243,0,KVY,AlphaTauri,16,10,87.882,1000,1000
931,2020,5,Silverstone,25.287068965517243,0,GAS,AlphaTauri,7,11,87.154,86.523,86.53399999999999
932,2020,5,Silverstone,25.287068965517243,0,VET,Ferrari,11,12,87.612,87.078,1000
933,2020,5,Silverstone,25.287068965517243,0,SAI,McLaren,12,13,87.45,87.083,1000
934,2020,5,Silverstone,25.287068965517243,0,RIC,Renault,5,14,87.44200000000001,86.636,86.297
935,2020,5,Silverstone,25.287068965517243,0,RAI,Alfa Romeo Racing,20,15,88.493,1000,1000
936,2020,5,Silverstone,25.287068965517243,0,GRO,Haas F1 Team,13,16,87.519,87.254,1000
937,2020,5,Silverstone,25.287068965517243,0,GIO,Alfa Romeo Racing,19,17,88.43299999999999,1000,1000
938,2020,5,Silverstone,25.287068965517243,0,RUS,Williams,15,18,87.757,87.455,1000
939,2020,5,Silverstone,25.287068965517243,0,LAT,Williams,18,19,88.43,1000,1000
940,2020,5,Silverstone,25.287068965517243,0,MAG,Haas F1 Team,17,20,88.236,1000,1000
941,2020,6,Barcelona,29.79689922,0,HAM,Mercedes,1,1,76.872,76.013,75.584
942,2020,6,Barcelona,29.79689922,0,VER,Red Bull Racing,3,2,77.213,76.518,76.292
943,2020,6,Barcelona,29.79689922,0,BOT,Mercedes,2,3,77.243,76.152,75.643
944,2020,6,Barcelona,29.79689922,0,STR,Racing Point,5,4,77.316,76.666,76.589
945,2020,6,Barcelona,29.79689922,0,PER,Racing Point,4,5,77.117,76.936,76.482
946,2020,6,Barcelona,29.79689922,0,SAI,McLaren,7,6,77.438,76.876,77.044
947,2020,6,Barcelona,29.79689922,0,VET,Ferrari,11,7,77.57300000000001,77.168,1000
948,2020,6,Barcelona,29.79689922,0,ALB,Red Bull Racing,6,8,77.419,77.163,77.029
949,2020,6,Barcelona,29.79689922,0,GAS,AlphaTauri,10,9,77.356,76.8,77.136
950,2020,6,Barcelona,29.79689922,0,NOR,McLaren,8,10,77.577,77.166,77.084
951,2020,6,Barcelona,29.79689922,0,RIC,Renault,13,11,77.667,77.19800000000001,1000
952,2020,6,Barcelona,29.79689922,0,KVY,AlphaTauri,12,12,77.676,77.19200000000001,1000
953,2020,6,Barcelona,29.79689922,0,OCO,Renault,15,13,77.765,77.56700000000001,1000
954,2020,6,Barcelona,29.79689922,0,RAI,Alfa Romeo Racing,14,14,77.797,77.386,1000
955,2020,6,Barcelona,29.79689922,0,MAG,Haas F1 Team,16,15,77.908,1000,1000
956,2020,6,Barcelona,29.79689922,0,GIO,Alfa Romeo Racing,20,16,78.697,1000,1000
957,2020,6,Barcelona,29.79689922,0,RUS,Williams,18,17,78.099,1000,1000
958,2020,6,Barcelona,29.79689922,0,LAT,Williams,19,18,78.532,1000,1000
959,2020,6,Barcelona,29.79689922,0,GRO,Haas F1 Team,17,19,78.089,1000,1000
960,2020,6,Barcelona,29.79689922,0,LEC,Ferrari,9,20,77.256,76.953,77.087
